Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,season,home_rest_days_fixed,away_rest_days_fixed,rest_days_diff_fixed,home_matches_7days,away_matches_7days,home_form_3_fixed,away_form_3_fixed,form_diff_3_fixed,home_non_epl_load_7days_fixed,away_non_epl_load_7days_fixed,load_diff_7days_fixed,home_shot_accuracy,away_shot_accuracy
2023-10-21,Man City,Brighton,2,1,H,2,0,H,R Jones,10,5,6,3,9,11,2,2,2,2,1,0,2023-2024,13,13,0,0,0,1.0,1.0,0.0,0,0,0,0.5454545454545454,0.5
2023-10-21,Newcastle,Crystal Palace,4,0,H,3,0,H,T Robinson,10,17,7,3,7,12,6,8,2,3,0,0,2023-2024,13,14,-1,0,0,1.6666666666666667,1.6666666666666667,0.0,0,0,0,0.6363636363636364,0.16666666666666666
2023-10-21,Nott'm Forest,Luton,2,2,D,0,0,D,S Barrott,19,13,8,4,12,11,4,2,3,0,0,0,2023-2024,14,14,0,0,0,1.0,0.0,1.0,0,0,0,0.4,0.2857142857142857
2023-10-21,Chelsea,Arsenal,2,2,D,1,0,H,C Kavanagh,11,13,5,3,7,14,2,7,3,3,0,0,2023-2024,14,13,1,0,0,3.0,2.0,1.0,0,0,0,0.4166666666666667,0.21428571428571427
2023-10-21,Sheffield United,Man United,1,2,A,1,1,D,M Oliver,12,14,6,5,12,10,5,4,3,1,0,0,2023-2024,14,14,0,0,0,0.0,2.0,-2.0,0,0,0,0.46153846153846156,0.3333333333333333
2023-10-22,Aston Villa,West Ham,4,1,H,1,0,H,D Coote,15,14,7,4,9,15,8,7,0,1,0,0,2023-2024,14,14,0,0,0,1.6666666666666667,1.6666666666666667,0.0,0,0,0,0.4375,0.26666666666666666
2023-10-23,Tottenham,Fulham,2,0,H,1,0,H,A Taylor,15,10,5,3,10,14,3,5,2,0,0,0,2023-2024,16,16,0,0,0,3.0,2.0,1.0,0,0,0,0.3125,0.2727272727272727
2023-10-27,Crystal Palace,Tottenham,1,2,A,0,0,D,A Madley,13,10,3,1,19,11,11,2,2,1,0,0,2023-2024,6,4,2,2,2,0.3333333333333333,3.0,-2.6666666666666665,1,1,0,0.21428571428571427,0.09090909090909091
2023-10-28,Chelsea,Brentford,0,2,A,0,0,D,S Hooper,17,7,2,5,12,7,10,1,1,4,0,0,2023-2024,7,7,0,2,2,1.6666666666666667,2.0,-0.33333333333333326,1,1,0,0.1111111111111111,0.625
2023-10-28,Arsenal,Sheffield United,5,0,H,1,0,H,T Robinson,13,2,8,0,9,13,6,1,0,3,0,0,2023-2024,4,7,-3,3,2,1.6666666666666667,0.0,1.6666666666666667,2,1,1,0.5714285714285714,0.0
2023-10-28,Bournemouth,Burnley,2,1,H,1,1,D,S Barrott,13,6,6,3,9,12,10,5,2,3,0,0,2023-2024,7,7,0,2,2,0.0,0.0,0.0,1,1,0,0.42857142857142855,0.42857142857142855
2023-10-28,Wolves,Newcastle,2,2,D,1,2,A,A Taylor,11,13,6,5,13,15,8,7,1,4,0,0,2023-2024,7,3,4,2,3,2.3333333333333335,2.0,0.3333333333333335,1,2,-1,0.5,0.35714285714285715
2023-10-29,West Ham,Everton,0,1,A,0,0,D,S Attwell,12,10,2,4,7,11,4,3,4,1,0,0,2023-2024,3,8,-5,3,0,0.0,1.0,-1.0,2,0,2,0.15384615384615385,0.36363636363636365
2023-10-29,Aston Villa,Luton,3,1,H,1,0,H,J Brooks,17,7,6,1,11,10,6,4,3,2,0,0,2023-2024,3,8,-5,3,0,3.0,0.6666666666666666,2.3333333333333335,2,0,2,0.3333333333333333,0.125
2023-10-29,Brighton,Fulham,1,1,D,1,0,H,M Salisbury,18,10,7,5,12,8,7,3,0,3,0,0,2023-2024,3,6,-3,1,2,1.0,1.0,0.0,1,1,0,0.3684210526315789,0.45454545454545453
2023-10-29,Liverpool,Nott'm Forest,3,0,H,2,0,H,C Kavanagh,21,9,8,1,9,13,8,3,2,3,0,0,2023-2024,3,8,-5,1,0,3.0,1.0,2.0,1,0,1,0.36363636363636365,0.1
2023-10-29,Man United,Man City,0,3,A,0,1,A,P Tierney,7,21,3,10,9,4,7,12,4,1,0,0,2023-2024,5,4,1,1,1,3.0,3.0,0.0,1,1,0,0.375,0.45454545454545453
2023-11-04,Fulham,Man United,0,1,A,0,0,D,J Brooks,18,12,3,5,9,15,9,4,5,2,0,0,2023-2024,3,3,0,3,3,1.6666666666666667,0.0,1.6666666666666667,2,2,0,0.15789473684210525,0.38461538461538464
2023-11-04,Brentford,West Ham,3,2,H,1,2,A,T Bramall,16,12,4,2,12,14,4,3,1,4,0,0,2023-2024,7,3,4,2,3,3.0,1.0,2.0,1,2,-1,0.23529411764705882,0.15384615384615385
2023-11-04,Burnley,Crystal Palace,0,2,A,0,1,A,P Bankes,17,4,5,3,9,12,12,1,0,5,0,0,2023-2024,3,8,-5,3,0,0.0,0.0,0.0,2,0,2,0.2777777777777778,0.6
2023-11-04,Everton,Brighton,1,1,D,1,0,H,T Robinson,10,7,4,2,15,5,3,3,4,2,0,0,2023-2024,3,6,-3,3,2,3.0,1.6666666666666667,1.3333333333333333,2,1,1,0.36363636363636365,0.25
2023-11-04,Man City,Bournemouth,6,1,H,3,0,H,C Pawson,21,5,8,1,8,9,12,1,0,1,0,0,2023-2024,6,3,3,2,3,3.0,2.0,1.0,1,2,-1,0.36363636363636365,0.16666666666666666
2023-11-04,Sheffield United,Wolves,2,1,H,0,0,D,R Jones,11,10,2,3,13,10,4,4,2,3,0,0,2023-2024,7,7,0,2,2,0.0,1.6666666666666667,-1.6666666666666667,1,1,0,0.16666666666666666,0.2727272727272727
2023-11-04,Newcastle,Arsenal,1,0,H,0,0,D,S Attwell,9,14,2,1,14,9,0,11,5,1,0,0,2023-2024,3,3,0,3,3,1.6666666666666667,2.0,-0.33333333333333326,2,2,0,0.2,0.06666666666666667
2023-11-05,Nott'm Forest,Aston Villa,2,0,H,1,0,H,J Gillett,5,13,3,3,6,9,0,10,1,1,0,0,2023-2024,7,7,0,2,2,0.3333333333333333,3.0,-2.6666666666666665,1,1,0,0.5,0.21428571428571427
2023-11-05,Luton,Liverpool,1,1,D,0,0,D,A Madley,8,24,5,6,7,13,4,7,1,1,0,0,2023-2024,7,4,3,2,3,0.3333333333333333,3.0,-2.6666666666666665,1,2,-1,0.5555555555555556,0.24
2023-11-06,Tottenham,Chelsea,1,4,A,1,1,D,M Oliver,8,17,5,8,12,21,1,6,1,5,2,0,2023-2024,10,5,5,0,1,3.0,1.0,2.0,0,1,-1,0.5555555555555556,0.4444444444444444
2023-11-11,Wolves,Tottenham,2,1,H,0,1,A,T Robinson,17,6,4,2,19,15,11,3,4,3,0,0,2023-2024,7,5,2,2,2,0.3333333333333333,1.0,-0.6666666666666667,1,1,0,0.2222222222222222,0.2857142857142857
2023-11-11,Arsenal,Burnley,3,1,H,1,0,H,M Oliver,16,8,6,5,8,9,3,3,0,1,1,0,2023-2024,3,7,-4,3,2,1.0,0.0,1.0,2,1,1,0.35294117647058826,0.5555555555555556
2023-11-11,Crystal Palace,Everton,2,3,A,1,1,D,S Barrott,13,8,4,4,9,18,9,2,1,4,0,0,2023-2024,7,7,0,2,2,2.0,1.6666666666666667,0.33333333333333326,1,1,0,0.2857142857142857,0.4444444444444444
2023-11-11,Man United,Luton,1,0,H,0,0,D,G Scott,15,10,4,4,9,11,11,3,0,2,0,0,2023-2024,3,6,-3,3,2,2.0,0.6666666666666666,1.3333333333333335,2,1,1,0.25,0.36363636363636365
2023-11-11,Bournemouth,Newcastle,2,0,H,0,0,D,C Kavanagh,19,8,10,5,10,4,6,5,2,1,0,0,2023-2024,7,4,3,2,3,0.0,2.0,-2.0,1,2,-1,0.5,0.5555555555555556
2023-11-12,Aston Villa,Fulham,3,1,H,2,0,H,S Hooper,12,9,6,5,4,17,2,2,2,5,0,0,2023-2024,3,8,-5,3,0,1.0,1.0,0.0,2,0,2,0.46153846153846156,0.5
2023-11-12,Brighton,Sheffield United,1,1,D,1,0,H,J Brooks,11,9,6,1,13,16,6,3,3,2,1,0,2023-2024,3,8,-5,1,0,1.6666666666666667,2.0,-0.33333333333333326,1,0,1,0.5,0.1
2023-11-12,Liverpool,Brentford,3,0,H,1,0,H,P Tierney,17,16,10,3,16,12,6,8,1,2,0,0,2023-2024,3,8,-5,3,0,0.6666666666666666,3.0,-2.3333333333333335,2,0,2,0.5555555555555556,0.17647058823529413
2023-11-12,West Ham,Nott'm Forest,3,2,H,1,1,D,M Salisbury,16,10,6,5,9,12,9,4,2,2,0,0,2023-2024,3,7,-4,1,2,1.0,2.0,-1.0,1,1,0,0.35294117647058826,0.45454545454545453
2023-11-12,Chelsea,Man City,4,4,D,2,2,D,A Taylor,17,15,9,10,12,15,3,3,5,3,0,0,2023-2024,6,5,1,2,1,3.0,3.0,0.0,1,1,0,0.5,0.625
2023-11-25,Man City,Liverpool,1,1,D,1,0,H,C Kavanagh,16,8,5,3,9,11,9,6,1,3,0,0,2023-2024,13,13,0,0,0,1.6666666666666667,2.0,-0.33333333333333326,0,0,0,0.29411764705882354,0.3333333333333333
2023-11-25,Burnley,West Ham,1,2,A,0,0,D,S Barrott,11,11,5,3,11,7,4,5,1,3,0,0,2023-2024,14,13,1,0,0,0.0,3.0,-3.0,0,0,0,0.4166666666666667,0.25
2023-11-25,Luton,Crystal Palace,2,1,H,0,0,D,J Gillett,8,16,3,8,15,12,4,5,6,1,0,0,2023-2024,14,14,0,0,0,0.3333333333333333,1.0,-0.6666666666666667,0,0,0,0.3333333333333333,0.47058823529411764
2023-11-25,Newcastle,Chelsea,4,1,H,1,1,D,S Hooper,14,7,5,4,13,19,4,2,4,4,0,1,2023-2024,14,13,1,0,0,0.0,1.6666666666666667,-1.6666666666666667,0,0,0,0.3333333333333333,0.5
2023-11-25,Nott'm Forest,Brighton,2,3,A,1,2,A,A Taylor,18,11,5,5,12,7,6,4,2,4,0,1,2023-2024,13,13,0,0,0,1.0,1.6666666666666667,-0.6666666666666667,0,0,0,0.2631578947368421,0.4166666666666667
2023-11-25,Sheffield United,Bournemouth,1,3,A,0,2,A,A Madley,10,23,2,11,6,8,4,7,4,1,0,0,2023-2024,13,14,-1,0,0,1.6666666666666667,2.0,-0.33333333333333326,0,0,0,0.18181818181818182,0.4583333333333333
2023-11-25,Brentford,Arsenal,0,1,A,0,0,D,T Robinson,9,15,3,4,9,7,1,8,1,1,0,0,2023-2024,13,14,-1,0,0,1.0,3.0,-2.0,0,0,0,0.3,0.25
2023-11-26,Tottenham,Aston Villa,1,2,A,1,1,D,R Jones,18,15,8,5,11,13,9,3,0,4,0,0,2023-2024,15,14,1,0,0,0.0,3.0,-3.0,0,0,0,0.42105263157894735,0.3125
2023-11-26,Everton,Man United,0,3,A,0,1,A,J Brooks,24,9,6,4,10,8,6,5,3,0,0,0,2023-2024,15,15,0,0,0,2.3333333333333335,2.0,0.3333333333333335,0,0,0,0.24,0.4
2023-11-27,Fulham,Wolves,3,2,H,1,1,D,M Salisbury,12,10,6,6,13,13,6,2,2,2,0,0,2023-2024,15,16,-1,0,0,0.0,2.0,-2.0,0,0,0,0.46153846153846156,0.5454545454545454
2023-12-02,Arsenal,Wolves,2,1,H,2,0,H,P Bankes,19,6,6,3,10,10,4,0,1,2,0,0,2023-2024,3,5,-2,3,2,3.0,1.0,2.0,2,1,1,0.3,0.42857142857142855
2023-12-02,Brentford,Luton,3,1,H,0,0,D,A Taylor,27,7,6,1,10,8,7,5,1,2,0,0,2023-2024,7,7,0,2,2,0.0,2.0,-2.0,1,1,0,0.21428571428571427,0.125
2023-12-02,Burnley,Sheffield United,5,0,H,2,0,H,C Kavanagh,19,6,7,3,9,12,6,1,2,5,0,1,2023-2024,7,7,0,2,2,0.0,0.3333333333333333,-0.3333333333333333,1,1,0,0.35,0.42857142857142855
2023-12-02,Nott'm Forest,Everton,0,1,A,0,0,D,P Tierney,13,12,2,3,15,14,4,3,1,0,0,0,2023-2024,7,6,1,2,2,0.0,1.0,-1.0,1,1,0,0.14285714285714285,0.23076923076923078
2023-12-02,Newcastle,Man United,1,0,H,0,0,D,R Jones,22,8,4,1,6,13,7,3,1,2,0,0,2023-2024,4,3,1,3,3,2.3333333333333335,2.3333333333333335,0.0,2,2,0,0.17391304347826086,0.1111111111111111
2023-12-03,Bournemouth,Aston Villa,2,2,D,1,1,D,T Bramall,15,11,7,3,16,12,7,7,5,3,0,0,2023-2024,8,3,5,0,3,3.0,3.0,0.0,0,2,-2,0.4375,0.25
2023-12-03,Chelsea,Brighton,3,2,H,2,1,H,C Pawson,8,18,5,9,16,12,5,8,3,5,1,0,2023-2024,8,3,5,0,1,0.3333333333333333,3.0,-2.6666666666666665,0,1,-1,0.5555555555555556,0.47368421052631576
2023-12-03,Liverpool,Fulham,4,3,H,2,2,D,S Attwell,26,9,12,5,6,7,3,4,0,0,0,0,2023-2024,3,6,-3,1,2,1.6666666666666667,2.0,-0.33333333333333326,1,1,0,0.4444444444444444,0.5
2023-12-03,West Ham,Crystal Palace,1,1,D,1,0,H,M Oliver,9,9,3,2,17,7,2,3,2,0,0,0,2023-2024,3,8,-5,1,0,3.0,0.0,3.0,1,0,1,0.3,0.2
2023-12-03,Man City,Tottenham,3,3,D,2,1,H,S Hooper,18,8,4,4,14,14,10,8,4,4,0,0,2023-2024,5,7,-2,1,2,1.6666666666666667,0.0,1.6666666666666667,1,1,0,0.21052631578947367,0.4444444444444444
2023-12-05,Wolves,Burnley,1,0,H,1,0,H,J Gillett,7,12,4,3,11,15,6,8,2,4,0,0,2023-2024,3,3,0,2,2,0.0,2.0,-2.0,1,1,0,0.5,0.23076923076923078
2023-12-05,Luton,Arsenal,3,4,A,1,2,A,S Barrott,6,23,4,9,14,7,3,8,2,1,0,0,2023-2024,3,3,0,2,3,1.0,3.0,-2.0,1,2,-1,0.5714285714285714,0.375
2023-12-06,Brighton,Brentford,2,1,H,1,1,D,P Bankes,18,8,7,2,10,8,7,3,3,1,0,0,2023-2024,3,4,-1,3,2,1.0,2.0,-1.0,2,1,1,0.3684210526315789,0.2222222222222222
2023-12-06,Crystal Palace,Bournemouth,0,2,A,0,1,A,C Pawson,16,11,3,4,10,17,3,9,1,3,0,0,2023-2024,3,3,0,2,2,0.6666666666666666,1.6666666666666667,-1.0,1,1,0,0.17647058823529413,0.3333333333333333
2023-12-06,Fulham,Nott'm Forest,5,0,H,2,0,H,J Smith,14,4,6,1,7,10,6,1,0,1,0,0,2023-2024,3,4,-1,2,2,1.0,0.0,1.0,1,1,0,0.4,0.2
2023-12-06,Sheffield United,Liverpool,0,2,A,0,1,A,S Hooper,6,15,1,8,12,8,2,12,2,3,0,0,2023-2024,4,3,1,2,3,0.0,3.0,-3.0,1,2,-1,0.14285714285714285,0.5
2023-12-06,Aston Villa,Man City,1,0,H,0,0,D,J Brooks,22,2,7,2,13,13,6,0,2,2,0,0,2023-2024,3,3,0,3,2,1.6666666666666667,1.6666666666666667,0.0,2,1,1,0.30434782608695654,0.6666666666666666
2023-12-06,Man United,Chelsea,2,1,H,1,1,D,C Kavanagh,28,13,9,3,12,12,12,4,4,0,0,0,2023-2024,4,3,1,3,2,0.3333333333333333,2.0,-1.6666666666666667,2,1,1,0.3103448275862069,0.21428571428571427
2023-12-07,Everton,Newcastle,3,0,H,0,0,D,T Robinson,21,13,6,3,18,8,5,2,3,0,0,0,2023-2024,5,5,0,2,2,2.0,2.3333333333333335,-0.3333333333333335,1,1,0,0.2727272727272727,0.21428571428571427
2023-12-07,Tottenham,West Ham,1,2,A,1,0,H,M Salisbury,23,11,7,5,11,12,8,4,3,3,0,0,2023-2024,4,4,0,2,3,0.6666666666666666,1.6666666666666667,-1.0,1,2,-1,0.2916666666666667,0.4166666666666667
2023-12-09,Crystal Palace,Liverpool,1,2,A,0,0,D,A Madley,8,14,4,2,17,17,6,5,5,2,1,0,2023-2024,3,3,0,4,4,0.3333333333333333,3.0,-2.6666666666666665,2,2,0,0.4444444444444444,0.13333333333333333
2023-12-09,Brighton,Burnley,1,1,D,0,1,A,S Hooper,29,6,11,3,5,8,9,1,0,4,0,0,2023-2024,3,4,-1,4,4,2.0,1.0,1.0,2,2,0,0.36666666666666664,0.42857142857142855
2023-12-09,Man United,Bournemouth,0,3,A,0,1,A,P Bankes,20,10,3,4,7,10,10,4,3,1,0,0,2023-2024,3,3,0,4,4,2.0,2.3333333333333335,-0.3333333333333335,2,2,0,0.14285714285714285,0.36363636363636365
2023-12-09,Sheffield United,Brentford,1,0,H,1,0,H,S Attwell,9,10,4,4,14,13,3,4,5,1,0,0,2023-2024,3,3,0,4,4,0.0,1.0,-1.0,2,2,0,0.4,0.36363636363636365
2023-12-09,Wolves,Nott'm Forest,1,1,D,1,1,D,S Barrott,10,8,4,2,9,11,4,3,0,1,0,0,2023-2024,4,3,1,4,4,2.0,0.0,2.0,2,2,0,0.36363636363636365,0.2222222222222222
2023-12-09,Aston Villa,Arsenal,1,0,H,1,0,H,J Gillett,10,12,3,5,16,11,3,3,4,2,0,0,2023-2024,3,4,-1,4,4,2.3333333333333335,3.0,-0.6666666666666665,2,2,0,0.2727272727272727,0.38461538461538464
2023-12-10,Everton,Chelsea,2,0,H,0,0,D,M Oliver,9,16,5,4,12,12,4,8,2,2,0,0,2023-2024,3,4,-1,2,4,3.0,1.0,2.0,1,2,-1,0.5,0.23529411764705882
2023-12-10,Fulham,West Ham,5,0,H,3,0,H,P Tierney,14,9,8,5,5,10,3,6,2,1,0,0,2023-2024,4,3,1,4,4,2.0,2.3333333333333335,-0.3333333333333335,2,2,0,0.5333333333333333,0.5
2023-12-10,Luton,Man City,1,2,A,1,0,H,T Robinson,4,18,2,6,16,6,6,3,2,1,0,0,2023-2024,5,4,1,2,4,0.0,0.3333333333333333,-0.3333333333333333,1,2,-1,0.4,0.3157894736842105
2023-12-10,Tottenham,Newcastle,4,1,H,2,0,H,C Kavanagh,23,9,12,3,10,12,3,6,1,3,0,0,2023-2024,3,3,0,4,2,0.3333333333333333,1.0,-0.6666666666666667,2,1,1,0.5,0.3
2023-12-15,Nott'm Forest,Tottenham,0,2,A,0,1,A,J Gillett,15,12,1,6,16,11,6,4,2,4,0,1,2023-2024,6,5,1,2,2,0.6666666666666666,2.0,-1.3333333333333335,1,1,0,0.0625,0.46153846153846156
2023-12-16,Chelsea,Sheffield United,2,0,H,0,0,D,A Madley,15,6,6,1,9,14,7,6,1,3,0,0,2023-2024,6,7,-1,2,2,0.0,2.0,-2.0,1,1,0,0.375,0.14285714285714285
2023-12-16,Man City,Crystal Palace,2,2,D,1,0,H,P Tierney,19,5,9,2,12,9,6,1,1,1,0,0,2023-2024,3,7,-4,3,2,3.0,0.0,3.0,2,1,1,0.45,0.3333333333333333
2023-12-16,Newcastle,Fulham,3,0,H,0,0,D,S Barrott,27,6,10,4,7,12,5,1,0,2,0,1,2023-2024,3,6,-3,3,2,0.0,3.0,-3.0,2,1,1,0.35714285714285715,0.5714285714285714
2023-12-16,Burnley,Everton,0,2,A,0,2,A,A Taylor,14,9,2,6,9,8,8,6,0,1,0,0,2023-2024,7,6,1,2,2,0.6666666666666666,3.0,-2.3333333333333335,1,1,0,0.13333333333333333,0.6
2023-12-17,Arsenal,Brighton,2,0,H,0,0,D,T Robinson,26,6,9,1,11,9,10,1,1,3,0,0,2023-2024,5,3,2,1,1,0.3333333333333333,1.6666666666666667,-1.3333333333333335,1,1,0,0.3333333333333333,0.14285714285714285
2023-12-17,Brentford,Aston Villa,1,2,A,1,0,H,D Coote,4,15,3,5,19,6,7,12,6,4,1,1,2023-2024,8,3,5,0,1,0.0,2.3333333333333335,-2.3333333333333335,0,1,-1,0.6,0.3125
2023-12-17,West Ham,Wolves,3,0,H,2,0,H,C Kavanagh,13,14,4,3,12,15,6,6,3,1,0,0,2023-2024,3,8,-5,3,0,1.0,1.6666666666666667,-0.6666666666666667,2,0,2,0.2857142857142857,0.2
2023-12-17,Liverpool,Man United,0,0,D,0,0,D,M Oliver,34,6,8,1,13,8,12,0,2,4,0,1,2023-2024,3,5,-2,1,1,2.0,0.0,2.0,1,1,0,0.22857142857142856,0.14285714285714285
2023-12-21,Crystal Palace,Brighton,1,1,D,1,0,H,J Brooks,11,18,3,6,12,11,3,1,5,2,0,0,2023-2024,5,4,1,2,3,0.6666666666666666,1.0,-0.33333333333333337,1,2,-1,0.25,0.3157894736842105
2023-12-22,Aston Villa,Sheffield United,1,1,D,0,0,D,A Taylor,12,5,4,2,11,16,9,1,3,3,0,0,2023-2024,5,6,-1,2,2,2.3333333333333335,1.0,1.3333333333333335,1,1,0,0.3076923076923077,0.3333333333333333
2023-12-23,West Ham,Man United,2,0,H,0,0,D,S Hooper,12,11,5,3,13,15,4,4,2,3,0,0,2023-2024,3,6,-3,3,2,2.0,0.6666666666666666,1.3333333333333335,2,1,1,0.38461538461538464,0.25
2023-12-23,Fulham,Burnley,0,2,A,0,0,D,R Welch,19,7,5,2,5,17,8,6,2,1,0,0,2023-2024,4,7,-3,3,2,1.0,0.3333333333333333,0.6666666666666667,2,1,1,0.25,0.25
2023-12-23,Luton,Newcastle,1,0,H,1,0,H,D England,16,15,5,2,11,5,6,7,2,1,0,0,2023-2024,13,4,9,0,3,0.0,2.0,-2.0,0,2,-2,0.29411764705882354,0.125
2023-12-23,Nott'm Forest,Bournemouth,2,3,A,0,0,D,R Jones,11,18,5,7,10,10,6,6,0,3,1,0,2023-2024,8,14,-6,0,0,0.3333333333333333,3.0,-2.6666666666666665,0,0,0,0.4166666666666667,0.3684210526315789
2023-12-23,Tottenham,Everton,2,1,H,2,0,H,S Attwell,13,18,6,8,6,18,3,8,1,4,0,0,2023-2024,8,4,4,0,3,3.0,2.0,1.0,0,2,-2,0.42857142857142855,0.42105263157894735
2023-12-23,Liverpool,Arsenal,1,1,D,1,1,D,C Kavanagh,13,13,3,2,13,14,4,5,2,5,0,0,2023-2024,3,6,-3,3,2,1.6666666666666667,2.3333333333333335,-0.6666666666666667,2,1,1,0.21428571428571427,0.14285714285714285
2023-12-24,Wolves,Chelsea,2,1,H,0,0,D,D Coote,14,16,6,5,11,9,10,6,3,5,0,0,2023-2024,7,5,2,2,1,0.3333333333333333,3.0,-2.6666666666666665,1,1,0,0.4,0.29411764705882354
2023-12-26,Newcastle,Nott'm Forest,1,3,A,1,1,D,C Kavanagh,19,15,7,6,10,11,10,2,3,3,0,0,2023-2024,3,3,0,3,2,0.0,0.0,0.0,2,1,1,0.35,0.375
2023-12-26,Bournemouth,Fulham,3,0,H,1,0,H,T Robinson,16,8,4,3,10,10,6,5,0,2,0,0,2023-2024,3,3,0,2,3,3.0,1.0,2.0,1,2,-1,0.23529411764705882,0.3333333333333333
2023-12-26,Sheffield United,Luton,2,3,A,0,1,A,S Allison,21,12,6,4,13,13,9,4,5,0,0,0,2023-2024,4,3,1,2,2,0.6666666666666666,2.0,-1.3333333333333335,1,1,0,0.2727272727272727,0.3076923076923077
2023-12-26,Burnley,Liverpool,0,2,A,0,1,A,P Tierney,9,19,0,10,7,10,4,4,2,1,0,0,2023-2024,3,3,0,2,3,2.0,1.6666666666666667,0.33333333333333326,1,2,-1,0.0,0.5
2023-12-26,Man United,Aston Villa,3,2,H,0,2,A,C Pawson,13,10,7,4,10,10,3,6,1,3,0,0,2023-2024,3,4,-1,2,2,0.3333333333333333,1.6666666666666667,-1.3333333333333335,1,1,0,0.5,0.36363636363636365
2023-12-27,Brentford,Wolves,1,4,A,1,3,A,A Madley,14,11,4,5,5,14,8,2,1,1,0,0,2023-2024,10,3,7,0,2,0.0,2.0,-2.0,0,1,-1,0.26666666666666666,0.4166666666666667
2023-12-27,Chelsea,Crystal Palace,2,1,H,1,1,D,M Salisbury,9,13,4,5,13,16,4,3,3,2,0,0,2023-2024,3,6,-3,2,2,1.0,1.0,0.0,1,1,0,0.4,0.35714285714285715
2023-12-27,Everton,Man City,1,3,A,1,0,H,J Brooks,7,23,2,9,13,5,8,4,4,2,0,0,2023-2024,4,5,-1,2,1,0.0,2.3333333333333335,-2.3333333333333335,1,1,0,0.25,0.375
2023-12-28,Brighton,Tottenham,4,2,H,2,0,H,J Gillett,15,19,9,3,18,6,7,6,3,2,0,0,2023-2024,7,5,2,2,2,0.6666666666666666,3.0,-2.3333333333333335,1,1,0,0.5625,0.15
2023-12-28,Arsenal,West Ham,0,2,A,0,1,A,M Oliver,30,6,8,3,8,8,10,3,2,0,0,0,2023-2024,5,5,0,2,2,1.6666666666666667,2.0,-0.33333333333333326,1,1,0,0.25806451612903225,0.42857142857142855
2023-12-30,Luton,Chelsea,2,3,A,0,2,A,P Tierney,15,12,6,8,14,21,7,2,2,2,0,0,2023-2024,4,3,1,4,4,3.0,2.0,1.0,2,2,0,0.375,0.6153846153846154
2023-12-30,Aston Villa,Burnley,3,2,H,2,1,H,S Attwell,19,9,7,5,9,14,6,2,4,1,0,1,2023-2024,4,4,0,2,4,0.3333333333333333,1.0,-0.6666666666666667,1,2,-1,0.35,0.5
2023-12-30,Crystal Palace,Brentford,3,1,H,2,1,H,R Jones,13,9,6,4,14,10,7,4,0,1,0,0,2023-2024,3,3,0,2,2,0.3333333333333333,0.0,0.3333333333333333,1,1,0,0.42857142857142855,0.4
2023-12-30,Man City,Sheffield United,2,0,H,1,0,H,D Coote,18,4,4,2,5,6,12,2,1,1,0,0,2023-2024,3,4,-1,2,2,3.0,0.3333333333333333,2.6666666666666665,1,1,0,0.21052631578947367,0.4
2023-12-30,Wolves,Everton,3,0,H,1,0,H,T Bramall,12,10,6,0,9,14,5,2,2,3,0,0,2023-2024,3,3,0,4,4,3.0,0.0,3.0,2,2,0,0.46153846153846156,0.0
2023-12-30,Nott'm Forest,Man United,2,1,H,0,0,D,T Robinson,8,10,2,5,9,11,4,5,2,4,0,0,2023-2024,4,4,0,4,4,2.0,2.0,0.0,2,2,0,0.2222222222222222,0.45454545454545453
2023-12-31,Fulham,Arsenal,2,1,H,1,1,D,J Smith,15,13,4,3,11,10,5,4,4,1,0,0,2023-2024,5,3,2,2,2,0.0,0.3333333333333333,-0.3333333333333333,1,1,0,0.25,0.21428571428571427
2023-12-31,Tottenham,Bournemouth,3,1,H,1,0,H,S Hooper,12,24,6,4,9,18,4,13,3,3,0,0,2023-2024,3,5,-2,2,2,1.0,3.0,-2.0,1,1,0,0.46153846153846156,0.16
2024-01-01,Liverpool,Newcastle,4,2,H,0,0,D,A Taylor,34,5,15,3,16,15,7,3,3,5,0,0,2023-2024,6,6,0,2,2,2.3333333333333335,0.0,2.3333333333333335,1,1,0,0.42857142857142855,0.5
2024-01-02,West Ham,Brighton,0,0,D,0,0,D,S Barrott,6,22,2,8,4,6,2,0,1,0,0,0,2023-2024,5,5,0,2,2,3.0,2.3333333333333335,0.6666666666666665,1,1,0,0.2857142857142857,0.34782608695652173
2024-01-12,Burnley,Luton,1,1,D,1,0,H,T Harrington,13,14,7,5,7,12,2,8,1,0,0,0,2023-2024,7,5,2,1,1,0.0,0.3333333333333333,-0.3333333333333333,1,1,0,0.5,0.3333333333333333
2024-01-13,Chelsea,Fulham,1,0,H,1,0,H,A Taylor,17,14,3,4,13,9,6,4,5,1,0,0,2023-2024,4,3,1,2,1,2.0,2.0,0.0,2,1,1,0.16666666666666666,0.26666666666666666
2024-01-13,Newcastle,Man City,2,3,A,2,1,H,C Kavanagh,12,27,5,11,7,7,3,13,1,2,0,0,2023-2024,7,6,1,1,1,1.0,3.0,-2.0,1,1,0,0.38461538461538464,0.39285714285714285
