Date,HomeTeam,AwayTeam,FTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,shot_difference,shot_on_target_difference,home_shot_accuracy,away_shot_accuracy,shot_pressure_ratio,cards_difference,discipline_advantage,foul_difference,home_foul_ratio,corner_difference,home_corner_ratio,home_momentum,away_momentum,momentum_difference,home_form_points,away_form_points,form_difference,home_rest_days,away_rest_days,rest_days_difference,home_team_strength,away_team_strength,strength_difference,total_fouls,total_corners
27/11/2016,Southampton,Everton,H,17,13,7,1,11,15,5,2,0,2,0,0,4,6,0.3888888888888889,0.07142857142857142,0.5483870967741935,-2,2,-4,0.4074074074074074,3,0.625,6.2,6.6000000000000005,-0.4000000000000003,11.0,11.0,0.0,8.0,8.0,0.0,0.36,0.12,0.24,26,7
27/11/2016,Watford,Stoke,A,11,14,2,1,24,14,3,3,3,0,1,0,-3,1,0.16666666666666666,0.06666666666666667,0.4230769230769231,5,-5,10,0.6153846153846154,0,0.42857142857142855,8.7,7.9,0.7999999999999989,13.0,13.0,0.0,8.0,8.0,0.0,-0.26,-0.4,0.14,38,6
03/12/2016,West Ham,Arsenal,A,10,19,3,10,10,11,3,2,3,3,0,0,-9,-7,0.2727272727272727,0.5,0.3333333333333333,0,0,-1,0.45454545454545453,1,0.5,5.800000000000001,5.8,8.881784197001252e-16,11.0,9.0,2.0,6.0,6.0,0.0,0.0784313725490196,0.8627450980392157,-0.7843137254901962,21,5
03/12/2016,Tottenham,Swansea,H,28,1,15,0,11,17,5,0,0,4,0,0,27,15,0.5172413793103449,0.0,0.9333333333333332,-4,4,-6,0.3793103448275862,5,0.8333333333333334,6.6000000000000005,7.0,-0.3999999999999994,9.0,11.0,-2.0,7.0,7.0,0.0,0.8431372549019608,-0.392156862745098,1.2352941176470589,28,5
03/12/2016,Sunderland,Leicester,H,22,17,6,5,8,12,3,4,3,1,0,0,5,1,0.2608695652173913,0.2777777777777778,0.55,2,-2,-4,0.38095238095238093,-1,0.375,9.0,6.2,2.8,15.0,11.0,4.0,7.0,7.0,0.0,-0.4901960784313725,0.5098039215686274,-1.0,20,7
03/12/2016,West Brom,Watford,H,11,17,3,5,12,8,3,4,2,1,0,1,-6,-2,0.25,0.2777777777777778,0.3793103448275862,-1,1,4,0.5714285714285714,-1,0.375,7.5,8.600000000000001,-1.1000000000000014,13.0,13.0,0.0,7.0,6.0,1.0,-0.2549019607843137,-0.2745098039215686,0.0196078431372549,20,7
03/12/2016,Man City,Chelsea,A,14,10,5,4,14,9,9,2,2,3,2,0,4,1,0.3333333333333333,0.36363636363636365,0.56,3,-3,5,0.5833333333333334,7,0.75,8.4,9.5,-1.0999999999999996,11.0,15.0,-4.0,7.0,7.0,0.0,0.9215686274509804,0.4901960784313725,0.4313725490196078,23,11
03/12/2016,Crystal Palace,Southampton,H,9,17,4,3,11,13,4,9,3,1,0,0,-8,1,0.4,0.16666666666666666,0.3333333333333333,2,-2,-2,0.44,-5,0.2857142857142857,9.5,7.5,2.0,15.0,11.0,4.0,7.0,6.0,1.0,-0.3333333333333333,0.3725490196078431,-0.7058823529411764,24,13
03/12/2016,Stoke,Burnley,H,10,14,4,4,7,13,4,9,3,2,0,0,-4,0,0.36363636363636365,0.26666666666666666,0.4,1,-1,-6,0.3333333333333333,-5,0.2857142857142857,8.3,8.2,0.1000000000000014,13.0,13.0,0.0,6.0,7.0,-1.0,-0.3725490196078431,-0.6923076923076923,0.3197586726998491,20,13
04/12/2016,Bournemouth,Liverpool,H,12,10,8,3,9,17,4,9,2,2,0,0,2,5,0.6153846153846154,0.2727272727272727,0.5217391304347826,0,0,-8,0.3333333333333333,-5,0.2857142857142857,9.1,8.4,0.7000000000000011,13.0,13.0,0.0,7.0,8.0,-1.0,-0.5098039215686274,0.6078431372549019,-1.1176470588235294,26,13
04/12/2016,Everton,Man United,D,13,10,6,2,13,11,6,3,2,3,0,0,3,4,0.42857142857142855,0.18181818181818182,0.5416666666666666,-1,1,2,0.52,3,0.6,7.4,5.1,2.3000000000000007,13.0,9.0,4.0,7.0,7.0,0.0,0.0980392156862745,0.3333333333333333,-0.2352941176470588,24,9
05/12/2016,Middlesbrough,Hull,H,16,6,4,2,6,11,13,7,1,1,0,0,10,2,0.23529411764705882,0.2857142857142857,0.6956521739130435,0,0,-5,0.3333333333333333,6,0.6190476190476191,5.4,7.0,-1.5999999999999996,9.0,13.0,-4.0,9.0,9.0,0.0,-0.2307692307692307,-1.3076923076923077,1.0769230769230769,17,20
10/12/2016,Watford,Everton,H,11,11,6,4,11,16,2,4,2,2,0,0,0,2,0.5,0.3333333333333333,0.4782608695652174,0,0,-5,0.39285714285714285,-2,0.2857142857142857,9.5,6.300000000000001,3.1999999999999993,15.0,11.0,4.0,7.0,6.0,1.0,-0.3076923076923077,0.0961538461538461,-0.4038461538461538,27,6
10/12/2016,Arsenal,Stoke,H,21,12,6,5,9,6,7,7,0,0,0,0,9,1,0.2727272727272727,0.38461538461538464,0.6176470588235294,0,0,3,0.5625,0,0.4666666666666667,7.5,8.7,-1.1999999999999993,11.0,13.0,-2.0,7.0,7.0,0.0,0.9230769230769232,-0.3269230769230769,1.25,15,14
10/12/2016,Burnley,Bournemouth,H,16,17,7,4,14,18,4,11,2,2,0,0,-1,3,0.4117647058823529,0.2222222222222222,0.4705882352941176,0,0,-4,0.42424242424242425,-7,0.25,8.600000000000001,9.0,-0.3999999999999986,13.0,15.0,-2.0,7.0,6.0,1.0,-0.7857142857142857,-0.4807692307692308,-0.3049450549450549,32,15
10/12/2016,Hull,Crystal Palace,D,15,14,6,6,16,14,4,7,2,4,0,0,1,0,0.375,0.4,0.5,-2,2,2,0.5161290322580645,-3,0.3333333333333333,7.4,9.0,-1.5999999999999996,13.0,15.0,-2.0,5.0,7.0,-2.0,-1.2857142857142858,-0.2692307692307692,-1.0164835164835166,30,11
10/12/2016,Leicester,Man City,H,10,19,6,4,10,7,3,11,2,1,0,0,-9,2,0.5454545454545454,0.2,0.3333333333333333,1,-1,3,0.5555555555555556,-8,0.2,7.5,8.7,-1.1999999999999993,11.0,13.0,-2.0,7.0,7.0,0.0,0.4807692307692308,0.8653846153846154,-0.3846153846153846,17,14
10/12/2016,Swansea,Sunderland,H,14,11,5,2,10,8,7,4,1,2,0,0,3,3,0.3333333333333333,0.16666666666666666,0.5384615384615384,-1,1,2,0.5263157894736842,3,0.5833333333333334,7.800000000000001,9.5,-1.6999999999999993,13.0,15.0,-2.0,7.0,7.0,0.0,-0.4807692307692308,-0.4615384615384615,-0.0192307692307692,18,11
11/12/2016,Liverpool,West Ham,D,18,7,3,3,7,8,11,4,2,0,0,0,11,0,0.15789473684210525,0.375,0.6923076923076923,2,-2,-1,0.4375,7,0.6875,8.8,6.6,2.200000000000001,13.0,11.0,2.0,7.0,8.0,-1.0,0.5769230769230769,0.0,0.5769230769230769,15,15
11/12/2016,Man United,Tottenham,H,15,12,5,4,19,17,3,8,3,3,0,0,3,1,0.3125,0.3076923076923077,0.5357142857142857,0,0,2,0.5135135135135135,-5,0.25,4.3,8.8,-4.500000000000001,7.0,11.0,-4.0,7.0,8.0,-1.0,0.3269230769230769,0.9230769230769232,-0.5961538461538463,36,11
11/12/2016,Chelsea,West Brom,H,12,6,2,1,6,10,3,1,2,4,0,0,6,1,0.15384615384615385,0.14285714285714285,0.631578947368421,-2,2,-4,0.35294117647058826,2,0.6,9.0,7.9,1.0999999999999996,15.0,13.0,2.0,8.0,8.0,0.0,0.5192307692307693,-0.2115384615384615,0.7307692307692308,16,4
11/12/2016,Southampton,Middlesbrough,H,14,6,3,2,14,12,4,2,4,3,0,0,8,1,0.2,0.2857142857142857,0.6666666666666666,1,-1,2,0.5185185185185185,2,0.5714285714285714,8.3,6.6,1.700000000000001,13.0,11.0,2.0,8.0,6.0,2.0,0.3076923076923077,-0.1428571428571428,0.4505494505494505,26,6
13/12/2016,Everton,Arsenal,H,14,9,4,3,10,10,8,3,1,1,1,0,5,1,0.26666666666666666,0.3,0.5833333333333334,2,-2,0,0.47619047619047616,5,0.6666666666666666,7.1,8.8,-1.700000000000001,11.0,11.0,0.0,3.0,3.0,0.0,0.0754716981132075,0.9433962264150944,-0.8679245283018868,20,11
13/12/2016,Bournemouth,Leicester,H,9,12,3,4,5,15,4,11,0,3,0,0,-3,-1,0.3,0.3076923076923077,0.4090909090909091,-3,3,-10,0.23809523809523808,-7,0.25,9.5,8.3,1.1999999999999993,15.0,13.0,2.0,3.0,3.0,0.0,-0.490566037735849,0.5094339622641509,-1.0,20,15
14/12/2016,West Ham,Burnley,H,20,8,7,2,12,15,6,1,0,2,0,0,12,5,0.3333333333333333,0.2222222222222222,0.6896551724137931,-2,2,-3,0.42857142857142855,5,0.75,5.4,9.5,-4.1,9.0,15.0,-6.0,3.0,4.0,-1.0,0.0,-0.6666666666666666,0.6666666666666666,27,7
14/12/2016,West Brom,Swansea,H,13,8,4,4,8,8,0,11,0,0,0,0,5,0,0.2857142857142857,0.4444444444444444,0.5909090909090909,0,0,0,0.47058823529411764,-11,0.0,7.800000000000001,8.2,-0.3999999999999986,13.0,13.0,0.0,3.0,4.0,-1.0,-0.2264150943396226,-0.4150943396226415,0.1886792452830188,16,11
14/12/2016,Tottenham,Hull,H,27,10,9,5,6,14,5,5,0,2,0,0,17,4,0.32142857142857145,0.45454545454545453,0.7105263157894737,-2,2,-8,0.2857142857142857,0,0.45454545454545453,9.6,5.800000000000001,3.8000000000000007,13.0,11.0,2.0,3.0,4.0,-1.0,0.8867924528301887,-1.2,2.0867924528301884,20,10
14/12/2016,Sunderland,Chelsea,A,8,19,3,6,15,10,5,5,3,2,0,0,-11,-3,0.3333333333333333,0.3,0.2857142857142857,1,-1,5,0.5769230769230769,0,0.45454545454545453,9.5,9.0,0.5,15.0,15.0,0.0,4.0,3.0,1.0,-0.5094339622641509,0.5283018867924528,-1.0377358490566038,25,10
14/12/2016,Man City,Watford,H,13,5,7,2,16,20,5,2,1,2,0,0,8,5,0.5,0.3333333333333333,0.6842105263157895,-1,1,-4,0.43243243243243246,3,0.625,9.6,9.5,0.1000000000000014,13.0,15.0,-2.0,4.0,4.0,0.0,0.8113207547169812,-0.2830188679245283,1.0943396226415094,36,7
14/12/2016,Middlesbrough,Liverpool,A,8,15,3,4,11,14,5,2,1,0,0,0,-7,-1,0.3333333333333333,0.25,0.3333333333333333,1,-1,-3,0.4230769230769231,3,0.625,7.4,7.2,0.2000000000000001,11.0,11.0,0.0,3.0,3.0,0.0,-0.2,0.5660377358490566,-0.7660377358490567,25,7
14/12/2016,Stoke,Southampton,D,5,15,3,4,9,10,3,11,1,2,1,0,-10,-1,0.5,0.25,0.238095238095238,1,-1,-1,0.45,-8,0.2,8.600000000000001,9.2,-0.5999999999999979,13.0,13.0,0.0,4.0,3.0,1.0,-0.3584905660377358,0.320754716981132,-0.6792452830188679,19,14
14/12/2016,Crystal Palace,Man United,A,6,16,3,6,16,10,1,8,2,2,0,0,-10,-3,0.42857142857142855,0.35294117647058826,0.2608695652173913,0,0,6,0.5925925925925926,-7,0.1,7.0,5.9,1.0999999999999996,13.0,9.0,4.0,4.0,3.0,1.0,-0.2641509433962264,0.3396226415094339,-0.6037735849056604,26,9
17/12/2016,Crystal Palace,Chelsea,A,6,13,2,6,12,15,5,3,2,3,0,0,-7,-4,0.2857142857142857,0.42857142857142855,0.3,-1,1,-3,0.42857142857142855,2,0.5555555555555556,7.4,9.5,-2.0999999999999996,13.0,15.0,-2.0,3.0,3.0,0.0,-0.2777777777777778,0.5370370370370371,-0.8148148148148149,27,8
17/12/2016,Middlesbrough,Swansea,H,10,14,4,2,10,11,3,8,1,0,0,0,-4,2,0.36363636363636365,0.13333333333333333,0.4,1,-1,-1,0.45454545454545453,-5,0.25,8.2,8.600000000000001,-0.4000000000000021,13.0,13.0,0.0,3.0,3.0,0.0,-0.375,-0.4444444444444444,0.0694444444444444,21,11
17/12/2016,Stoke,Leicester,D,16,14,7,8,9,12,9,9,2,6,0,1,2,-1,0.4117647058823529,0.5333333333333333,0.5161290322580645,-6,6,-3,0.4090909090909091,0,0.47368421052631576,7.0,8.7,-1.6999999999999993,13.0,13.0,0.0,3.0,4.0,-1.0,-0.3518518518518518,0.4814814814814814,-0.8333333333333333,21,18
17/12/2016,Sunderland,Watford,H,12,9,4,4,10,9,4,11,1,2,0,0,3,0,0.3076923076923077,0.4,0.5454545454545454,-1,1,1,0.5,-7,0.25,9.5,9.0,0.5,15.0,15.0,0.0,3.0,3.0,0.0,-0.5185185185185185,-0.3148148148148148,-0.2037037037037036,19,15
17/12/2016,West Brom,Man United,A,10,10,1,5,9,13,2,3,3,3,0,0,0,-4,0.09090909090909091,0.45454545454545453,0.4761904761904761,0,0,-4,0.391304347826087,-1,0.3333333333333333,8.2,7.1000000000000005,1.0999999999999988,13.0,9.0,4.0,3.0,3.0,0.0,-0.1851851851851851,0.3518518518518518,-0.537037037037037,22,5
17/12/2016,West Ham,Hull,H,18,16,6,5,13,9,10,6,2,4,0,0,2,1,0.3157894736842105,0.29411764705882354,0.5142857142857142,-2,2,4,0.5652173913043478,4,0.5882352941176471,7.1,6.6,0.5,11.0,11.0,0.0,3.0,3.0,0.0,0.0185185185185185,-1.3125,1.3310185185185186,22,16
18/12/2016,Bournemouth,Southampton,A,10,14,5,8,6,12,7,4,0,2,0,0,-4,-3,0.45454545454545453,0.5333333333333333,0.4,-2,2,-6,0.3157894736842105,3,0.5833333333333334,9.5,7.6,1.8999999999999997,15.0,11.0,4.0,5.0,4.0,1.0,-0.4629629629629629,0.3148148148148148,-0.7777777777777778,18,11
18/12/2016,Man City,Arsenal,H,14,6,5,1,9,13,8,1,4,2,0,0,8,4,0.3333333333333333,0.14285714285714285,0.6666666666666666,2,-2,-4,0.391304347826087,7,0.8,10.0,9.6,0.3999999999999986,15.0,13.0,2.0,4.0,5.0,-1.0,0.8333333333333334,0.9074074074074074,-0.074074074074074,22,9
18/12/2016,Tottenham,Burnley,H,30,5,9,2,10,11,11,2,1,2,0,0,25,7,0.2903225806451613,0.3333333333333333,0.8333333333333334,-1,1,-1,0.45454545454545453,9,0.7857142857142857,10.0,9.5,0.5,15.0,15.0,0.0,4.0,4.0,0.0,0.925925925925926,-0.6875,1.613425925925926,21,13
19/12/2016,Everton,Liverpool,A,6,11,1,4,13,9,1,6,3,1,0,0,-5,-3,0.14285714285714285,0.3333333333333333,0.3333333333333333,2,-2,4,0.5652173913043478,-5,0.125,7.9,7.5,0.4000000000000003,11.0,11.0,0.0,6.0,5.0,1.0,0.0925925925925925,0.6111111111111112,-0.5185185185185186,22,7
26/12/2016,Burnley,Middlesbrough,H,6,8,4,2,17,18,7,3,6,5,0,0,-2,2,0.5714285714285714,0.2222222222222222,0.4,1,-1,-1,0.4722222222222222,4,0.6363636363636364,9.0,8.600000000000001,0.3999999999999986,15.0,13.0,2.0,8.0,9.0,-1.0,-0.7058823529411765,-0.1764705882352941,-0.5294117647058824,35,10
26/12/2016,Watford,Crystal Palace,D,9,10,3,4,18,17,7,3,2,4,0,0,-1,-1,0.3,0.36363636363636365,0.45,-2,2,1,0.5,4,0.6363636363636364,9.0,7.800000000000001,1.1999999999999993,15.0,13.0,2.0,9.0,9.0,0.0,-0.3272727272727272,-0.2909090909090909,-0.0363636363636363,35,10
26/12/2016,Swansea,West Ham,A,14,14,7,7,10,12,8,4,0,0,0,0,0,0,0.4666666666666667,0.4666666666666667,0.4827586206896552,0,0,-2,0.43478260869565216,4,0.6153846153846154,9.0,7.9,1.0999999999999996,15.0,11.0,4.0,9.0,9.0,0.0,-0.4909090909090909,0.0363636363636363,-0.5272727272727272,22,12
26/12/2016,Man United,Sunderland,H,26,7,9,4,6,9,5,5,1,1,0,0,19,5,0.3333333333333333,0.5,0.7647058823529411,0,0,-3,0.375,0,0.45454545454545453,8.3,9.0,-0.6999999999999993,11.0,15.0,-4.0,9.0,9.0,0.0,0.3818181818181818,-0.4909090909090909,0.8727272727272728,15,10
26/12/2016,Arsenal,West Brom,H,26,3,11,1,11,7,6,5,2,1,0,0,23,10,0.4074074074074074,0.25,0.8666666666666667,1,-1,4,0.5789473684210527,1,0.5,9.0,8.600000000000001,0.3999999999999986,15.0,13.0,2.0,8.0,9.0,-1.0,0.8727272727272727,-0.2181818181818181,1.0909090909090908,18,11
26/12/2016,Hull,Man City,A,10,16,3,6,11,14,4,7,1,0,0,0,-6,-3,0.2727272727272727,0.35294117647058826,0.3703703703703703,1,-1,-3,0.4230769230769231,-3,0.3333333333333333,7.9,10.0,-2.0999999999999996,11.0,15.0,-4.0,9.0,8.0,1.0,-1.2941176470588236,0.8363636363636363,-2.13048128342246,25,11
26/12/2016,Chelsea,Bournemouth,H,14,7,4,3,13,14,5,5,1,1,0,0,7,1,0.26666666666666666,0.375,0.6363636363636364,0,0,-1,0.4642857142857143,0,0.45454545454545453,9.5,9.0,0.5,15.0,15.0,0.0,9.0,8.0,1.0,0.5454545454545454,-0.4909090909090909,1.0363636363636364,27,10
26/12/2016,Leicester,Everton,A,7,8,2,3,14,7,3,4,3,0,0,0,-1,-1,0.25,0.3333333333333333,0.4375,3,-3,7,0.6363636363636364,-1,0.375,6.6000000000000005,8.2,-1.5999999999999988,11.0,13.0,-2.0,9.0,7.0,2.0,0.4727272727272727,0.0727272727272727,0.4,21,7
27/12/2016,Liverpool,Stoke,H,20,6,6,2,9,6,8,2,0,1,0,0,14,4,0.2857142857142857,0.2857142857142857,0.7407407407407407,-1,1,3,0.5625,6,0.7272727272727273,8.3,5.4,2.9000000000000004,13.0,11.0,2.0,8.0,10.0,-2.0,0.6181818181818182,-0.3454545454545454,0.9636363636363636,15,10
28/12/2016,Southampton,Tottenham,A,9,17,2,5,7,16,2,10,1,4,1,0,-8,-3,0.2,0.2777777777777778,0.3333333333333333,-1,1,-9,0.2916666666666667,-8,0.15384615384615385,7.9,10.0,-2.0999999999999996,13.0,15.0,-2.0,10.0,10.0,0.0,0.3454545454545454,0.9272727272727272,-0.5818181818181818,23,12
30/12/2016,Hull,Everton,D,13,20,4,7,10,13,5,5,2,2,0,0,-7,-3,0.2857142857142857,0.3333333333333333,0.3823529411764705,0,0,-3,0.4166666666666667,0,0.45454545454545453,8.2,8.600000000000001,-0.4000000000000021,13.0,13.0,0.0,4.0,4.0,0.0,-1.3888888888888888,0.1071428571428571,-1.496031746031746,23,10
31/12/2016,Man United,Middlesbrough,H,32,9,12,2,9,14,12,2,1,1,0,0,23,10,0.36363636363636365,0.2,0.7619047619047619,0,0,-5,0.375,10,0.8,9.6,9.0,0.6000000000000014,13.0,15.0,-2.0,5.0,5.0,0.0,0.4107142857142857,-0.2222222222222222,0.6329365079365079,23,14
31/12/2016,Southampton,West Brom,A,10,7,1,3,13,17,8,3,1,3,1,0,3,-2,0.09090909090909091,0.375,0.5555555555555556,0,0,-4,0.41935483870967744,5,0.6666666666666666,8.3,9.0,-0.6999999999999993,13.0,15.0,-2.0,3.0,5.0,-2.0,0.2857142857142857,-0.2321428571428571,0.5178571428571428,30,11
31/12/2016,Swansea,Bournemouth,A,14,11,5,6,14,9,4,3,2,0,0,0,3,-1,0.3333333333333333,0.5,0.5384615384615384,2,-2,5,0.5833333333333334,1,0.5,9.0,9.0,0.0,15.0,15.0,0.0,5.0,5.0,0.0,-0.5357142857142857,-0.5357142857142857,0.0,23,7
31/12/2016,Leicester,West Ham,H,12,25,4,5,11,8,7,7,5,3,0,0,-13,-1,0.3076923076923077,0.19230769230769232,0.3157894736842105,2,-2,3,0.55,0,0.4666666666666667,7.4,9.2,-1.799999999999999,13.0,13.0,0.0,5.0,5.0,0.0,0.4285714285714285,0.0892857142857142,0.3392857142857142,19,14
31/12/2016,Chelsea,Stoke,H,18,5,7,2,12,10,8,3,3,2,0,0,13,5,0.3684210526315789,0.3333333333333333,0.75,1,-1,2,0.5217391304347826,5,0.6666666666666666,10.0,6.2,3.8,15.0,11.0,4.0,5.0,4.0,1.0,0.5892857142857143,-0.3928571428571428,0.9821428571428572,22,11
31/12/2016,Burnley,Sunderland,H,16,11,6,3,10,8,6,2,1,1,0,0,5,3,0.35294117647058826,0.25,0.5714285714285714,0,0,2,0.5263157894736842,4,0.6666666666666666,9.0,9.0,0.0,15.0,15.0,0.0,5.0,5.0,0.0,-0.6111111111111112,-0.5178571428571429,-0.0932539682539682,18,8
31/12/2016,Liverpool,Man City,H,5,9,1,2,12,12,4,6,2,1,0,0,-4,-1,0.16666666666666666,0.2,0.3333333333333333,1,-1,0,0.48,-2,0.36363636363636365,9.2,9.5,-0.3000000000000007,13.0,15.0,-2.0,4.0,5.0,-1.0,0.6607142857142857,0.875,-0.2142857142857143,24,10
01/01/2017,Arsenal,Crystal Palace,H,22,7,7,4,9,7,8,4,1,1,0,0,15,3,0.30434782608695654,0.5,0.7333333333333333,0,0,2,0.5294117647058824,4,0.6153846153846154,9.5,6.2,3.3,15.0,11.0,4.0,6.0,6.0,0.0,0.875,-0.2857142857142857,1.1607142857142856,16,12
01/01/2017,Watford,Tottenham,A,6,19,2,6,11,6,0,3,3,0,0,0,-13,-4,0.2857142857142857,0.3,0.2307692307692307,3,-3,5,0.6111111111111112,-3,0.0,7.0,10.0,-3.0,13.0,15.0,-2.0,6.0,4.0,2.0,-0.3214285714285714,0.9642857142857144,-1.2857142857142858,17,3
02/01/2017,Everton,Southampton,H,17,12,6,3,5,14,10,8,0,1,0,0,5,3,0.3333333333333333,0.23076923076923078,0.5666666666666667,-1,1,-9,0.25,2,0.5263157894736842,7.0,8.2,-1.1999999999999993,13.0,13.0,0.0,3.0,2.0,1.0,0.1052631578947368,0.2631578947368421,-0.1578947368421052,19,18
02/01/2017,Man City,Burnley,H,14,11,3,3,11,11,8,8,4,3,1,0,3,0,0.2,0.25,0.5384615384615384,3,-3,0,0.4782608695652174,0,0.47058823529411764,9.5,9.0,0.5,15.0,15.0,0.0,2.0,2.0,0.0,0.8421052631578947,-0.4210526315789473,1.263157894736842,22,16
02/01/2017,Middlesbrough,Leicester,D,9,10,1,4,10,9,2,2,3,0,0,0,-1,-3,0.1,0.36363636363636365,0.45,3,-3,1,0.5,0,0.4,9.0,7.800000000000001,1.1999999999999993,15.0,13.0,2.0,2.0,2.0,0.0,-0.2631578947368421,0.4385964912280701,-0.7017543859649122,19,4
02/01/2017,Sunderland,Liverpool,D,10,21,5,15,10,10,2,5,2,3,0,0,-11,-10,0.45454545454545453,0.6818181818181818,0.3125,-1,1,0,0.47619047619047616,-3,0.25,9.0,8.600000000000001,0.3999999999999986,15.0,13.0,2.0,2.0,2.0,0.0,-0.5614035087719298,0.6666666666666666,-1.2280701754385963,20,7
02/01/2017,West Brom,Hull,H,8,17,5,6,5,4,7,9,0,0,0,0,-9,-1,0.5555555555555556,0.3333333333333333,0.3076923076923077,0,0,1,0.5,-2,0.4117647058823529,9.0,7.1000000000000005,1.8999999999999997,15.0,11.0,4.0,2.0,3.0,-1.0,-0.2105263157894736,-1.3157894736842106,1.105263157894737,9,16
02/01/2017,West Ham,Man United,A,8,13,2,6,9,13,2,1,1,2,1,0,-5,-4,0.2222222222222222,0.42857142857142855,0.3636363636363636,1,-1,-4,0.391304347826087,1,0.5,9.6,10.0,-0.3999999999999986,13.0,15.0,-2.0,2.0,2.0,0.0,0.0701754385964912,0.4210526315789473,-0.3508771929824561,22,3
03/01/2017,Stoke,Watford,H,17,9,5,2,10,15,7,6,1,2,0,0,8,3,0.2777777777777778,0.2,0.6296296296296297,-1,1,-5,0.38461538461538464,1,0.5,7.0,7.4,-0.4000000000000003,11.0,13.0,-2.0,3.0,2.0,1.0,-0.4210526315789473,-0.3684210526315789,-0.0526315789473684,25,13
03/01/2017,Crystal Palace,Swansea,A,7,11,3,4,13,14,4,5,2,1,0,0,-4,-1,0.375,0.3333333333333333,0.3684210526315789,1,-1,-1,0.4642857142857143,-1,0.4,7.0,9.5,-2.5,11.0,15.0,-4.0,2.0,3.0,-1.0,-0.3157894736842105,-0.5789473684210527,0.2631578947368421,27,9
03/01/2017,Bournemouth,Arsenal,D,12,14,6,4,10,12,4,7,3,3,1,0,-2,2,0.46153846153846156,0.26666666666666666,0.4444444444444444,2,-2,-2,0.43478260869565216,-3,0.3333333333333333,9.0,10.0,-1.0,15.0,15.0,0.0,3.0,2.0,1.0,-0.4736842105263157,0.8947368421052632,-1.368421052631579,22,11
04/01/2017,Tottenham,Chelsea,H,9,11,2,2,9,8,1,6,3,2,0,0,-2,0,0.2,0.16666666666666666,0.4285714285714285,1,-1,1,0.5,-5,0.125,10.0,9.5,0.5,15.0,15.0,0.0,3.0,4.0,-1.0,1.0,0.6140350877192983,0.3859649122807017,17,7
14/01/2017,Burnley,Southampton,H,9,20,3,5,14,14,2,7,1,2,0,0,-11,-2,0.3,0.23809523809523808,0.3,-1,1,0,0.4827586206896552,-5,0.2,9.0,8.600000000000001,0.3999999999999986,15.0,13.0,2.0,12.0,12.0,0.0,-0.45,0.2068965517241379,-0.656896551724138,28,9
14/01/2017,Hull,Bournemouth,H,14,8,3,6,13,11,4,5,0,1,0,0,6,-3,0.2,0.6666666666666666,0.6086956521739131,-1,1,2,0.52,-1,0.4,7.9,7.0,0.9000000000000004,13.0,13.0,0.0,12.0,11.0,1.0,-1.35,-0.4655172413793103,-0.8844827586206898,24,9
14/01/2017,Leicester,Chelsea,A,7,8,2,3,8,9,3,5,1,0,0,0,-1,-1,0.25,0.3333333333333333,0.4375,1,-1,-1,0.4444444444444444,-2,0.3333333333333333,6.2,9.5,-3.3,11.0,15.0,-4.0,12.0,10.0,2.0,0.4310344827586206,0.5689655172413793,-0.1379310344827586,17,8
14/01/2017,Sunderland,Stoke,A,14,14,3,6,16,11,5,2,3,1,0,0,0,-3,0.2,0.4,0.4827586206896552,2,-2,5,0.5714285714285714,3,0.625,7.0,7.800000000000001,-0.8000000000000007,13.0,11.0,2.0,12.0,11.0,1.0,-0.5517241379310345,-0.3793103448275862,-0.1724137931034483,27,7
14/01/2017,Swansea,Arsenal,A,12,14,3,6,12,8,3,2,2,0,0,0,-2,-3,0.23076923076923078,0.4,0.4444444444444444,2,-2,4,0.5714285714285714,1,0.5,9.5,8.0,1.5,15.0,13.0,2.0,11.0,11.0,0.0,-0.5517241379310345,0.8793103448275862,-1.4310344827586206,20,5
14/01/2017,Tottenham,West Brom,H,21,3,11,0,11,12,8,0,0,2,0,0,18,11,0.5,0.0,0.84,-2,2,-1,0.4583333333333333,8,0.8888888888888888,9.5,9.0,0.5,15.0,15.0,0.0,10.0,12.0,-2.0,1.0172413793103448,-0.1724137931034483,1.1896551724137931,23,8
14/01/2017,Watford,Middlesbrough,D,12,5,5,1,15,15,3,1,3,1,0,0,7,4,0.38461538461538464,0.16666666666666666,0.6666666666666666,2,-2,0,0.4838709677419355,2,0.6,7.800000000000001,7.0,0.8000000000000007,13.0,13.0,0.0,11.0,12.0,-1.0,-0.396551724137931,-0.25,-0.146551724137931,30,4
14/01/2017,West Ham,Crystal Palace,H,14,10,3,1,10,14,2,2,4,2,0,0,4,2,0.2,0.09090909090909091,0.56,2,-2,-4,0.4,0,0.4,10.0,7.800000000000001,2.1999999999999993,15.0,13.0,2.0,12.0,11.0,1.0,0.0344827586206896,-0.3275862068965517,0.3620689655172414,24,4
15/01/2017,Everton,Man City,H,6,13,4,5,17,7,3,6,2,2,0,0,-7,-1,0.5714285714285714,0.35714285714285715,0.3,0,0,10,0.68,-3,0.3,7.9,9.5,-1.5999999999999996,13.0,15.0,-2.0,13.0,13.0,0.0,0.1551724137931034,0.8448275862068966,-0.6896551724137931,24,9
